"title","conference_name","url"
"Tracking Museums’ Online Responses to the COVID-19 Pandemic: A Study in Museum Analytics","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Space-adaptive Artwork Placement Based on Content Similarities for Curating Thematic Spaces in a Virtual Museum","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Proposal of a Knowledge Capitalization Process to Construct Eco-Diars: A Knowledge-driven Platform Applied to Traditional Algerian Domestic Architecture","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"A Joint Entity-Relation Detection and Generalization Method Based on Syntax and Semantics for Chinese Intangible Cultural Heritage Texts","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Identifying Relationships and Classifying Western-style Paintings: Machine Learning Approaches for Artworks by Western Artists and Meiji-era Japanese Artists","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Smart Objects and Replicas: A Survey of Tangible and Embodied Interactions in Museums and Cultural Heritage Sites","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Full-Fledged Access and Usability of Content in a Digital Cultural Heritage Library: Approaches, Paradigms, and Implementation","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Individually Integrated Virtual/Augmented Reality Environment for Interactive Perception of Cultural Heritage","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Subtle Sound Design: Designing for Experience Blend in a Historic House Museum","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Preserving Southern Thai Traditional Manora Dance Through Mobile Role-Playing Game Technology","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"CR-TransR: A Knowledge Graph Embedding Model for Cultural Domain","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Comparative Study of HMD-based Virtual and Augmented Realities for Immersive Museums: User Acceptance, Medium, and Learning","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Technologically Mediated Experiences of Visitors to the Frederic Chopin Museum: Postphenomenological Perspective on Touchscreens Affordances","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Real-time Multi-CNN-based Emotion Recognition System for Evaluating Museum Visitors’ Satisfaction","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"Deep Learning for Identifying Iran’s Cultural Heritage Buildings in Need of Conservation Using Image Classification and Grad-CAM","Journal on Computing and Cultural Heritage Volume 17, Issue 1",NULL
"3DEmo: For Portrait Emotion Recognition with New Dataset","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"The Hybrid Features and Supervised Learning for Batik Pattern Classification","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Evaluating User Experience in the Context of Cultural Heritage Dissemination Using Extended Reality: A Case Study of the Dacian Bronze Matrix with Hollow Design","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Machine Translation for Historical Research: A Case Study of Aramaic-Ancient Hebrew Translations","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Virtual Reconstruction of the Deconstructed Heritage: The Former Building of the Belo Horizonte School of Medicine","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"How to Arrange Texts and Pictures for Online Visitors — Comparing Basic Ceramic Display Forms with Eye Tracking","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Digital 3D Reconstruction of Ancient Chinese Great Wild Goose Pagoda by TLS Point Cloud Hierarchical Registration","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"“The Spanish Cathedral”, a Prototype of Mobile Application for the Access to the Religious Cultural Heritage of Gothic Hispanic Cathedrals","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"What Is in a <unittitle>? Cross-lingual Topic Detection & Information Retrieval in Archives Portal Europe","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"A Comprehensive User Experience Analysis of Cultural Heritage Progressive Web App Using a Hybrid UEQ-IPA Approach","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Reactivating and Preserving Interactive Multimedia Artworks: An Analog Performance from the Seventies","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Applying Cinematic Virtual Reality with Adaptability to Indigenous Storytelling","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Passive Haptics and Conversational Avatars for Interacting with Ancient Egypt Remains in High-Fidelity Virtual Reality Experiences","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Differences in Heritage Tourism Experience between VR and AR: A Comparative Experimental Study Based on Presence and Authenticity","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"A Computer-Aided Design Tool for Muqarnas","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Perspective of Digital Humanities On Person Names in Chinese Pre-Qin Classic","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"A 3D Feature-based Approach for Mapping Scaling Effects on Stone Monuments","Journal on Computing and Cultural Heritage Volume 17, Issue 2",NULL
"Enhancing Online Accessibility of Digitized Artifacts from Small Museum Collections in Cyprus: An Empirical Evaluation of the CyprusArk Solution","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Learning to Detect Attended Objects in Cultural Sites with Gaze Signals and Weak Object Supervision","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Machine and Deep Learning Implementations for Heritage Building Information Modelling: A Critical Review of Theoretical and Applied Research","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"The Spatial Relationship between Cities and Mountains in Jiangnan Region in the Qing Dynasty Based on Historical Texts","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Artwork Recommendations based on User Preferences: Integrating Clustering Analysis with Visual Features","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Enhancing Accessibility and Navigation of Heritage Collections Through Interactive Spatiotemporal Maps","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Digital reconstruction of partially lost altarpieces. The case of the Rosary's altarpiece of Sant Pere Màrtir de Manresa","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"An Ontology-Based Framework for Supporting Decision-Making in Conservation and Restoration Interventions for Cultural Heritage","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Social Media Analytics of User Evaluation for Innovative Digital Cultural and Creative Products: Experiences regarding Dunhuang Cultural Heritage","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"3VR: Vice Versa Virtual Reality Algorithm to Track and Map User Experience","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Explainable Authorship Identification in Cultural Heritage Applications","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"From Music Scores to Audio Recordings: Deep Pitch-Class Representations for Measuring Tonal Structures","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Classification of Impressionist and Pointillist Paintings Based on Their Brushstrokes Characteristics","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Heritage Iconographic Content Structuring: from Automatic Linking to Visual Validation","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"ZoAM GameBot: A Journey to the Lost Computational World in the Amazonia","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Characterization on Flaking of Rammed Earthen Sites Using SMO Algorithm and Surface Topography Analysis: A Case Study of Jiaohe Ruins","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"An Exploration of IFLA LRM for Literature Data Representation","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Learning to Listen Properly: Participatory Digital Projects at the German Maritime Museum Based on Iterative Co-Creation","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Image Restoration Technology of Tang Dynasty Tomb Murals Using Adversarial Edge Learning","Journal on Computing and Cultural Heritage Volume 17, Issue 3",NULL
"Nano-Optical Image-Making: Morphologies, Devices, Speculations","Leonardo - Volume 53 Issue 2",NULL
"Mr. Market’s Emotions","Leonardo - Volume 53 Issue 2",NULL
"Andy Warhol: Computational Thinking, Computational Process","Leonardo - Volume 53 Issue 2",NULL
"Raw Harmonies: Transmediation through Raw Data","Leonardo - Volume 53 Issue 2",NULL
"Concretization, Associated Milieus and Aestheticization of Objects in Bio-Art","Leonardo - Volume 53 Issue 2",NULL
"Chinese Traditional Handicraft Education Using AR Content","Leonardo - Volume 53 Issue 2",NULL
"Is War on the Arts War on Human Psychological Systems? A View from Experimental Psychology and Affective Neuroscience","Leonardo - Volume 53 Issue 2",NULL
"Confronting the Limitations of the MFA as Preparation for PhD Study","Leonardo - Volume 53 Issue 2",NULL
"Early Phenomenological Light Works","Leonardo - Volume 53 Issue 2",NULL
"The Value of Preexisting Structures for Digital Access: Modelling the Resolutions of the Dutch States General","Journal on Computing and Cultural Heritage Volume 16, Issue 1",NULL
"How to Limit Label Dissipation in Neural-network Validation: Exploring Label-free Early-stopping Heuristics","Journal on Computing and Cultural Heritage Volume 16, Issue 1",NULL
"Automatic Extraction of Specimens from Multi-specimen Herbaria","Journal on Computing and Cultural Heritage Volume 16, Issue 1",NULL
"Networks of Migrants’ Narratives: A Post-authentic Approach to Heritage Visualisation","Journal on Computing and Cultural Heritage Volume 16, Issue 1",NULL
"Automatic Recognition and Digital Documentation of Cultural Heritage Hemispherical Domes using Images","Journal on Computing and Cultural Heritage Volume 16, Issue 1",NULL
